2006/10/8,0.02293
2006/10/9,0.02296
2006/10/10,0.022971
2006/10/11,0.022932
2006/10/12,0.022904
2006/10/13,0.022919
2006/10/16,0.023144
2006/10/17,0.02379
2006/10/18,0.024628
2006/10/19,0.024922
2006/10/20,0.024901
2006/10/23,0.024775
2006/10/24,0.024782
2006/10/25,0.024322
2006/10/26,0.023887
2006/10/27,0.023696
2006/10/30,0.023931
2006/10/31,0.024514
2006/11/1,0.024803
2006/11/2,0.02488
2006/11/3,0.024527
2006/11/6,0.025751
2006/11/7,0.026931
2006/11/8,0.028443
2006/11/9,0.029405
2006/11/10,0.031975
2006/11/13,0.032409
2006/11/14,0.036395
2006/11/15,0.036929
2006/11/16,0.035343
2006/11/17,0.038258
2006/11/20,0.039409
2006/11/21,0.040016
2006/11/22,0.037091
2006/11/23,0.037165
2006/11/24,0.038861
2006/11/27,0.031747
2006/11/28,0.030728
2006/11/29,0.025137
2006/11/30,0.02427
2006/12/1,0.023851
2006/12/4,0.023543
2006/12/5,0.023165
2006/12/6,0.022959
2006/12/7,0.022643
2006/12/8,0.022463
2006/12/11,0.022424
2006/12/12,0.022101
2006/12/13,0.022283
2006/12/14,0.020627
2006/12/15,0.020486
2006/12/18,0.020248
2006/12/19,0.020222
2006/12/20,0.019789
2006/12/21,0.019016
2006/12/22,0.02052
2006/12/25,0.022896
2006/12/26,0.022841
2006/12/27,0.022785
2006/12/28,0.020753
2006/12/29,0.019641
2006/12/30,0.019182
2006/12/31,0.016321
2007/1/4,0.015238
2007/1/5,0.015057
2007/1/8,0.014524
2007/1/9,0.014405
2007/1/10,0.014262
2007/1/11,0.014122
2007/1/12,0.014047
2007/1/15,0.0138
2007/1/16,0.013733
2007/1/17,0.014986
2007/1/18,0.015048
2007/1/19,0.015485
2007/1/22,0.017726
2007/1/23,0.019648
2007/1/24,0.020061
2007/1/25,0.020159
2007/1/26,0.020703
2007/1/29,0.02103
2007/1/30,0.021022
2007/1/31,0.020919
2007/2/1,0.020817
2007/2/2,0.019916
2007/2/5,0.020718
2007/2/6,0.021745
2007/2/7,0.025376
2007/2/8,0.035244
2007/2/9,0.041485
2007/2/12,0.044692
2007/2/13,0.034622
2007/2/14,0.039964
2007/2/15,0.034817
2007/2/16,0.021513
2007/2/17,0.015133
2007/2/25,0.029102
2007/2/26,0.026662
2007/2/27,0.025313
2007/2/28,0.019919
2007/3/1,0.017584
2007/3/2,0.016838
2007/3/5,0.016676
2007/3/6,0.016145
2007/3/7,0.015498
2007/3/8,0.015316
2007/3/9,0.014956
2007/3/12,0.01477
2007/3/13,0.014605
2007/3/14,0.014419
2007/3/15,0.014426
2007/3/16,0.015164
2007/3/19,0.016647
2007/3/20,0.017033
2007/3/21,0.017584
2007/3/22,0.018069
2007/3/23,0.01865
2007/3/26,0.019487
2007/3/27,0.019582
2007/3/28,0.019658
2007/3/29,0.019729
2007/3/30,0.019704
2007/4/2,0.019442
2007/4/3,0.019476
2007/4/4,0.019553
2007/4/5,0.019923
2007/4/6,0.021854
2007/4/9,0.022959
2007/4/10,0.023751
2007/4/11,0.023681
2007/4/12,0.023879
2007/4/13,0.024901
2007/4/16,0.029612
2007/4/17,0.029549
2007/4/18,0.033773
2007/4/19,0.040704
2007/4/20,0.042113
2007/4/23,0.044717
2007/4/24,0.047138
2007/4/25,0.047253
2007/4/26,0.043519
2007/4/27,0.03672
2007/4/28,0.022483
2007/4/29,0.020869
2007/4/30,0.018459
2007/5/8,0.017977
2007/5/9,0.017957
2007/5/10,0.01872
2007/5/11,0.030215
2007/5/14,0.031985
2007/5/15,0.03055
2007/5/16,0.029977
2007/5/17,0.028732
2007/5/18,0.025784
2007/5/21,0.025142
2007/5/22,0.02479
2007/5/23,0.024026
2007/5/24,0.02374
2007/5/25,0.023541
2007/5/28,0.023385
2007/5/29,0.023078
2007/5/30,0.023211
2007/5/31,0.024683
2007/6/1,0.028158
2007/6/4,0.028437
2007/6/5,0.028228
2007/6/6,0.027825
2007/6/7,0.024934
2007/6/8,0.023407
2007/6/11,0.022923
2007/6/12,0.022733
2007/6/13,0.022666
2007/6/14,0.032694
2007/6/15,0.042764
2007/6/18,0.043086
2007/6/19,0.040318
2007/6/20,0.030003
2007/6/21,0.023143
2007/6/22,0.022034
2007/6/25,0.020187
2007/6/26,0.019597
2007/6/27,0.018487
2007/6/28,0.017813
2007/6/29,0.028411
2007/7/2,0.035784
2007/7/3,0.039778
2007/7/4,0.024292
2007/7/5,0.024034
2007/7/6,0.023688
2007/7/9,0.027629
2007/7/10,0.037785
2007/7/11,0.039055
2007/7/12,0.032488
2007/7/13,0.031911
2007/7/16,0.028813
2007/7/17,0.028011
2007/7/18,0.022269
2007/7/19,0.021786
2007/7/20,0.021186
2007/7/23,0.021548
2007/7/24,0.021526
2007/7/25,0.021492
2007/7/26,0.021224
2007/7/27,0.021271
2007/7/30,0.021021
2007/7/31,0.026896
2007/8/1,0.02715
2007/8/2,0.021912
2007/8/3,0.020342
2007/8/6,0.020067
2007/8/7,0.020513
2007/8/8,0.02147
2007/8/9,0.0216
2007/8/10,0.022593
2007/8/13,0.021831
2007/8/14,0.021284
2007/8/15,0.020857
2007/8/16,0.019783
2007/8/17,0.01974
