2006/10/8,0.027404
2006/10/9,0.027431
2006/10/10,0.027454
2006/10/11,0.027475
2006/10/12,0.02747
2006/10/13,0.027465
2006/10/16,0.027482
2006/10/17,0.027486
2006/10/18,0.027488
2006/10/19,0.027485
2006/10/23,0.027483
2006/11/1,0.02749
2006/11/2,0.027487
2006/11/3,0.027486
2006/11/6,0.027528
2006/11/7,0.027641
2006/11/8,0.027677
2006/11/9,0.027775
2006/11/10,0.027889
2006/11/13,0.02799
2006/11/14,0.028087
2006/11/15,0.028165
2006/11/16,0.028207
2006/11/17,0.028255
2006/11/20,0.02831
2006/11/21,0.028359
2006/11/22,0.028374
2006/11/23,0.028398
2006/11/24,0.028462
2006/11/27,0.028463
2006/11/28,0.028467
2006/11/29,0.028473
2006/11/30,0.028484
2006/12/1,0.028495
2006/12/4,0.028516
2006/12/5,0.028535
2006/12/6,0.028545
2006/12/7,0.028563
2006/12/8,0.028579
2006/12/11,0.028598
2006/12/12,0.028604
2006/12/13,0.028609
2006/12/14,0.028612
2006/12/15,0.028615
2006/12/18,0.028625
2006/12/19,0.028644
2006/12/20,0.028658
2006/12/21,0.028669
2006/12/22,0.028674
2006/12/26,0.028678
2006/12/27,0.02868
2006/12/28,0.028681
2006/12/29,0.028682
2006/12/30,0.028683
2006/12/31,0.028685
2007/1/5,0.028686
2007/1/8,0.028687
2007/1/10,0.028688
2007/1/15,0.028689
2007/1/18,0.02869
2007/1/19,0.028691
2007/1/22,0.028692
2007/1/24,0.028693
2007/1/25,0.028694
2007/1/29,0.028695
2007/1/30,0.028696
2007/2/1,0.028697
2007/2/6,0.028698
2007/2/8,0.028699
2007/2/9,0.0287
2007/2/12,0.028703
2007/2/13,0.028719
2007/2/15,0.028721
2007/2/16,0.028727
2007/2/17,0.02873
2007/2/25,0.028729
2007/2/28,0.028728
2007/3/1,0.028726
2007/3/2,0.028722
2007/3/5,0.028721
2007/3/6,0.028719
2007/3/14,0.02872
2007/3/15,0.028722
2007/3/16,0.028728
2007/3/19,0.028895
2007/3/20,0.029008
2007/3/21,0.029088
2007/3/22,0.029168
2007/3/23,0.029247
2007/3/26,0.029312
2007/3/27,0.029375
2007/3/28,0.029392
2007/3/29,0.029403
2007/3/30,0.029441
2007/4/2,0.029471
2007/4/3,0.029502
2007/4/4,0.029519
2007/4/5,0.029526
2007/4/6,0.029554
2007/4/9,0.029587
2007/4/10,0.029606
2007/4/11,0.02964
2007/4/12,0.029662
2007/4/13,0.029669
2007/4/16,0.029693
2007/4/17,0.02971
2007/4/18,0.029722
